2011,CVE-2011-3941,c77be3a35a0160d6af88056b0899f120f2eef38e,2,"68f0bc7e62c27909c175d0796c7eee97011cd6fa,657ccb5ac75ce34e62bd67f228d9bd36db72189e",0,,0,,2,"68f0bc7e62c27909c175d0796c7eee97011cd6fa,657ccb5ac75ce34e62bd67f228d9bd36db72189e",0,,
2011,CVE-2011-3944,1285baaab550e3e761590ef6dfb1d9bd9d1332e4,1,348efc18364a9daca569ed77e184b843d9bc5f11,0,,0,,1,348efc18364a9daca569ed77e184b843d9bc5f11,0,,
2011,CVE-2011-3945,807a045ab7f51993a2c1b3116016cbbd4f3d20d6,1,bf3541220188c708dd618ca28f5b73fb2ecfa149,1,bf3541220188c708dd618ca28f5b73fb2ecfa149,1,bf3541220188c708dd618ca28f5b73fb2ecfa149,0,,0,,100.00%
2011,CVE-2011-3946,7ab551f9fd9a63586649a7df8790ddaeac55420f,1,b18412171fda4f09bbc2f07858c5c1bb43dfae84,2,"2912e87a6c9264d556734e2bf94a99c64cf9b102,9c09546352ceec4ca1ec0f023861bcb5195de8a1",0,,1,b18412171fda4f09bbc2f07858c5c1bb43dfae84,2,"2912e87a6c9264d556734e2bf94a99c64cf9b102,9c09546352ceec4ca1ec0f023861bcb5195de8a1",0.00%
2011,CVE-2011-3946,9decfc17bb76da34734296048d390b176abf404c,1,9c09546352ceec4ca1ec0f023861bcb5195de8a1,0,,0,,1,9c09546352ceec4ca1ec0f023861bcb5195de8a1,0,,
2011,CVE-2011-3947,b57d262412204e54a7ef8fa1b23ff4dcede622e5,1,0a59a18b4ed63a1d20ac62489e72fb81d4b3c363,1,0a59a18b4ed63a1d20ac62489e72fb81d4b3c363,1,0a59a18b4ed63a1d20ac62489e72fb81d4b3c363,0,,0,,100.00%
2011,CVE-2011-3947,01e5e97026cf0b344abafca22b0336a2c58b2a33,2,"0a59a18b4ed63a1d20ac62489e72fb81d4b3c363,81752d0c2bf56827d91b676113aab1ee4f5b69de",1,0a59a18b4ed63a1d20ac62489e72fb81d4b3c363,1,0a59a18b4ed63a1d20ac62489e72fb81d4b3c363,1,81752d0c2bf56827d91b676113aab1ee4f5b69de,0,,50.00%
2011,CVE-2011-3949,e2291ea1534d17306f685b8c8abc8585bbed87bf,1,5d50fcc5497407f4e6d8e90dd9660b3369d86764,2,"ca239e1c372f8962f5ff93c80afa7b98e09bf3a3,5d50fcc5497407f4e6d8e90dd9660b3369d86764",1,5d50fcc5497407f4e6d8e90dd9660b3369d86764,0,,1,ca239e1c372f8962f5ff93c80afa7b98e09bf3a3,100.00%
2011,CVE-2011-3950,ddf0c1d86ad8e1df5ab3265206aef493a1bdc813,1,5d50fcc5497407f4e6d8e90dd9660b3369d86764,1,5d50fcc5497407f4e6d8e90dd9660b3369d86764,1,5d50fcc5497407f4e6d8e90dd9660b3369d86764,0,,0,,100.00%
2011,CVE-2011-3951,ce7aee9b733134649a6ce2fa743e51733f33e67e,1,76db17dc7d4f19f9a03bdd6de79c2ea37b76888f,1,3ef8be2bfc89672060a2a2f2b8926b3decb08172,0,,1,76db17dc7d4f19f9a03bdd6de79c2ea37b76888f,1,3ef8be2bfc89672060a2a2f2b8926b3decb08172,0.00%
2011,CVE-2011-3951,92115bb685914cbfeb02fed26d5acd50dea03d7e,2,"0eea212943544d40f99b05571aa7159d78667154,08bd22a61b820160bff5f98cd51d2e0135d02e00",1,3ef8be2bfc89672060a2a2f2b8926b3decb08172,0,,2,"0eea212943544d40f99b05571aa7159d78667154,08bd22a61b820160bff5f98cd51d2e0135d02e00",1,3ef8be2bfc89672060a2a2f2b8926b3decb08172,0.00%
